time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.3693348119369875,-0.0501896680692551,14.076284816360168,6.200237146568927,0.05286223318483341,0.0,-0.5906844645742837,-0.29491721577140045,4.165968236064265,-0.10713207262607265,0.0204457597228582,0.0,486.19134871632616,486.03032940504744,485.81928337016495,487.33935492275316
1.9800000000000013,-0.40566961907484606,-0.06928923059489836,14.325238732207957,6.193957034018652,0.05378924336397706,0.0,-0.6205761928787942,-0.3422648747401922,4.1325464885572565,-0.10015149028607127,0.002891559112598527,0.0,411.3863416215462,409.8288001345723,411.4294218070642,412.0365252149994
2.0400000000000014,-0.4438621650539043,-0.09141665660888648,14.573101720947705,6.1876264576768705,0.05483094854297388,0.0,-0.6525738689594781,-0.39584679452730914,4.129487248777632,-0.11925659481884457,0.03674874427777024,0.0,419.22677574238367,422.15868420155584,422.754856929729,421.0946153801031
2.1000000000000014,-0.4840898329577802,-0.1170320351378573,14.822398310237526,6.180083564087518,0.056771788463284345,0.0,-0.6885394357430041,-0.4586681129708353,4.180102817211153,-0.14352093350139847,0.021645527671188963,0.0,440.021682479954,438.7698746747894,439.6927213775056,437.66260346024967
2.1600000000000015,-0.526658918807121,-0.1468374507096423,15.07729963621714,6.1718754755423895,0.058043717589503885,0.0,-0.7305425776154788,-0.5356870692959237,4.315958886159851,-0.12594894039563345,0.020290176202371883,0.0,466.5711486540658,466.4652846616151,465.1934710402525,466.55092326848865
2.2200000000000015,-0.5716763310116857,-0.18124522320634964,15.338621819666113,6.1640910444645876,0.05912587261851687,0.0,-0.7701380347263466,-0.6119559739712458,4.3943427536286155,-0.13866134062293872,0.013096465405214329,0.0,450.59271250258706,450.0106582760898,449.92695547867885,448.88110006044946
2.2800000000000016,-0.6190517635252141,-0.22030794756049082,15.603972244755289,6.1561226760631484,0.05956760149745488,0.0,-0.8090961930626313,-0.6908787170907089,4.450305061847599,-0.12311990924995789,-0.007717031390778442,0.0,444.70780625227155,442.9994053010474,442.94328403830013,444.20323779248054
2.3400000000000016,-0.6688116550618344,-0.26434619197957987,15.873351220892571,6.149079078091415,0.058977931206661616,0.0,-0.849501251994103,-0.7777289514040434,4.528540254290214,-0.10788420275654287,-0.014424382989397437,0.0,451.51652395979534,450.97513798574914,451.16705085612165,452.38336025140273
2.4000000000000017,-0.7210021407783168,-0.3137750183236075,16.147708658993608,6.14273543104869,0.057799832547225094,0.0,-0.8900659348580213,-0.8704879546960089,4.616211101522761,-0.10173276237717245,-0.032899496290042525,0.0,456.19132185121146,454.71353287964627,455.10511794646084,455.58776473388025
2.4600000000000017,-0.775736048561004,-0.36923147566410774,16.42964980173211,6.136383012042767,0.05555057672285546,0.0,-0.9341296769635635,-0.9786529514258019,4.780988679942816,-0.11579545036712942,-0.048756659734846115,0.0,480.09616604763494,478.890777235543,480.5636062482222,479.48732835083496
2.520000000000002,-0.8328445336482395,-0.43074537632647747,16.717569028852555,6.130093453689621,0.052936872752606945,0.0,-0.9692298570839871,-1.0723922799619565,4.8160252290403465,-0.08892103614855203,-0.03479829996783694,0.0,441.29644248617757,442.4461652025879,440.1959288867174,442.40440330765733
2.580000000000002,-0.8920549871153987,-0.4981158571634672,17.008332299058445,6.1247878184752125,0.05088607911486953,0.0,-1.0042452639848882,-1.1737600611940264,4.8756816923131305,-0.08745819769922272,-0.032971158550123926,0.0,449.2384536225629,449.3861369956889,450.71152669550327,450.8233727977044
2.640000000000002,-0.9534220778551882,-0.5719639833299613,17.304467110066472,6.119183597002134,0.04948472155620198,0.0,-1.0411306827164735,-1.288322592077683,4.994784751288696,-0.10923616242263451,-0.008940023267957984,0.0,468.64950430828054,470.51379942318323,469.76983259182043,468.0707131326948
2.700000000000002,-1.0169525613197659,-0.6527214417370814,17.607187749128393,6.113263725741826,0.049250661656360606,0.0,-1.0764961183861756,-1.4041435127426523,5.09524438518984,-0.08318894192241243,0.004640623690738732,0.0,464.30122205777394,465.3656895537657,464.22949905015037,466.26088647682377
2.760000000000002,-1.0825724702462345,-0.7404336699374157,17.915252102830927,6.10834976272762,0.0501919476695285,0.0,-1.110886471517823,-1.5200208055259838,5.173009710609852,-0.07943903534176319,0.0316867996776724,0.0,459.0183817261017,461.15997336421646,458.5675346457097,458.8601486236701
2.820000000000002,-1.1501066857882865,-0.8345943749678038,18.224555948615134,6.103288181022702,0.052154051854468086,0.0,-1.1404242675938336,-1.61909684625705,5.137089427420098,-0.09666657073237894,0.03465766289180676,0.0,423.40019501207786,423.6562234264098,425.09614702495645,423.6106915954303
2.880000000000002,-1.2194636061944804,-0.9348408799643173,18.53196519024166,6.097916203307742,0.05481734527562754,0.0,-1.1716841635801538,-1.7229348806178346,5.109786600946709,-0.07813607861871497,0.058933634746668524,0.0,426.3523251295225,428.4229006658719,425.67987065381374,427.25567582467676
2.940000000000002,-1.2908893219848223,-1.0418843455527018,18.840239296029285,6.092999281870441,0.05812610704474519,0.0,-1.2094889472006163,-1.8455838140964531,5.165503530884589,-0.09093317181468637,0.046229096586957494,0.0,455.186904591172,454.1708508663559,453.9717465634429,452.93819063086255
3.000000000000002,-1.3646044598786229,-1.1562487366764531,19.1511078455868,6.087624306633295,0.06161472365765164,0.0,-1.247969698228031,-1.9670260944542592,5.196361723860386,-0.08701236671177534,0.07504516887981998,0.0,445.95184499817793,448.30200574969655,447.2984639621962,447.61105751372503
3.0600000000000023,-1.4406920248850084,-1.2779749281261368,19.463659088574204,6.082830828892259,0.06652129370397208,0.0,-1.2887064891540436,-2.0909360269997777,5.221597924393286,-0.06850976957158349,0.09264849470281414,0.0,446.1641236224225,447.6045388541959,445.1829216707538,446.6893170932258
3.1200000000000023,-1.5192699526123106,-1.4070782999101166,19.77697498936984,6.079227568817892,0.07211893671559011,0.0,-1.3310455725528831,-2.2128396760985454,5.2219770900745175,-0.04700409137607607,0.09455396639247066,0.0,440.32704652293125,440.4921217325514,437.2028432381322,438.9885436301299
3.1800000000000024,-1.6006032972912156,-1.5438763995706184,20.091802986444954,6.076286856228425,0.07764093148808726,0.0,-1.3805792368685625,-2.3473189696679913,5.271754462076453,-0.05336295570113674,0.0864481844830168,0.0,455.88163451619266,455.24025774414514,456.1123184244296,455.60267204230047
3.2400000000000024,-1.6855313775043712,-1.6901547300622153,20.415996481950504,6.0740669445498945,0.08237902709499778,0.0,-1.45088755569818,-2.5286726092374248,5.533037670002245,-0.015944178071015228,0.05659125426559449,0.0,520.1118044617759,518.0199888138253,517.9404214757295,520.5650922050112
3.3000000000000025,-1.7742170302193678,-1.845929302238369,20.749054054217538,6.073188511885441,0.08585210040581082,0.0,-1.5056048695263256,-2.663876740688897,5.56845036858449,-0.012153132182623478,0.060352230661301604,0.0,456.16214465566236,456.46465603242683,454.917803716935,455.2214368816641
3.3600000000000025,-1.8662039831087551,-2.009720067509205,21.083643127701464,6.072427708658587,0.08976627925158898,0.0,-1.5609599989006808,-2.7958873439575878,5.584183496379807,-0.013755268497945984,0.07354895910659764,0.0,449.53269835505006,450.6040490518959,450.70308469200694,450.5736741329425
3.4200000000000026,-1.961708947226864,-2.181733586310429,21.420446448589534,6.071258574045274,0.09368411297360435,0.0,-1.6229198972624932,-2.937945755511209,5.642002809965771,-0.03454769289979179,0.03866161015113101,0.0,466.73708934770144,464.0084144716919,464.123868754772,462.48876632697795
3.4800000000000026,-2.060650892633018,-2.361523102591141,21.7570445063421,6.069284030805779,0.09559386893850164,0.0,-1.6753493498276804,-3.055300279851961,5.578005818538585,-0.0298187689025128,0.012436198051680291,0.0,427.24969028466035,425.0077059039238,426.00297346223874,426.40676888206485
